Transcript ID: CHS.22394.22, TPM: 76.900711
Transcript ID: CHS.21203.1, TPM: 14.736456
Transcript ID: MSTRG.1696.1, TPM: 17.816607
Transcript ID: CHS.23681.9, TPM: 0.0
Transcript ID: CHS.23681.8, TPM: 0.0
Transcript ID: CHS.23506.40, TPM: 147.788635
Transcript ID: MSTRG.433.1, TPM: 40.360035
Transcript ID: CHS.23681.2, TPM: 0.0
Transcript ID: CHS.23681.1, TPM: 0.0
Transcript ID: MSTRG.917.1, TPM: 39.047836
Transcript ID: CHS.23875.5, TPM: 0.0
Transcript ID: MSTRG.1390.1, TPM: 46.195187
Transcript ID: CHS.21346.22, TPM: 7.509327
Transcript ID: CHS.21346.23, TPM: 18.143702
Transcript ID: MSTRG.844.3, TPM: 30.358955
Transcript ID: CHS.23294.6, TPM: 95.394501
Transcript ID: CHS.23294.1, TPM: 0.0
Transcript ID: CHS.23875.1, TPM: 0.0
Transcript ID: CHS.21493.16, TPM: 16.364372
Transcript ID: MSTRG.1471.11, TPM: 99.290375
Transcript ID: CHS.22475.40, TPM: 63.276875
Transcript ID: CHS.22475.41, TPM: 0.0
Transcript ID: CHS.22973.1, TPM: 1170.602783
Transcript ID: CHS.163812.1, TPM: 0.0
Transcript ID: CHS.23486.16, TPM: 2.07527
Transcript ID: CHS.23593.10, TPM: 45.016155
Transcript ID: CHS.131223.0, TPM: 0.0
Transcript ID: CHS.21089.10, TPM: 102.01339
Transcript ID: CHS.22052.33, TPM: 7.277227
Transcript ID: CHS.22052.38, TPM: 98.24501
Transcript ID: CHS.21979.8, TPM: 0.0
Transcript ID: CHS.142849.1, TPM: 6.537861
Transcript ID: CHS.23628.13, TPM: 24.960478
Transcript ID: CHS.21979.4, TPM: 0.0
Transcript ID: CHS.142948.1, TPM: 0.0
Transcript ID: CHS.21460.2, TPM: 110.066917
Transcript ID: CHS.23211.10, TPM: 17.043478
Transcript ID: CHS.23479.28, TPM: 11.344192
Transcript ID: CHS.21043.3, TPM: 751.218323
Transcript ID: CHS.21043.2, TPM: 26.647652
Transcript ID: CHS.21120.5, TPM: 4.142861
Transcript ID: CHS.21402.13, TPM: 0.0
Transcript ID: CHS.21120.6, TPM: 146.452713
Transcript ID: CHS.175751.1, TPM: 0.0
Transcript ID: CHS.23557.10, TPM: 10.042823
Transcript ID: CHS.23513.3, TPM: 1196.544922
Transcript ID: CHS.23082.34, TPM: 0.0
Transcript ID: CHS.23082.31, TPM: 0.0
Transcript ID: CHS.23813.1, TPM: 0.0
Transcript ID: CHS.23504.46, TPM: 53.230404
Transcript ID: CHS.21527.59, TPM: 316.729889
Transcript ID: CHS.23504.44, TPM: 0.0
Transcript ID: CHS.23504.45, TPM: 0.0
Transcript ID: CHS.23504.42, TPM: 0.0
Transcript ID: CHS.23504.43, TPM: 39.501064
Transcript ID: CHS.23504.41, TPM: 27.341829
Transcript ID: CHS.21527.55, TPM: 6.809515
Transcript ID: CHS.23504.48, TPM: 0.0
Transcript ID: CHS.23729.1, TPM: 0.0
Transcript ID: CHS.23884.1, TPM: 0.0
Transcript ID: CHS.21945.4, TPM: 0.0
Transcript ID: CHS.23037.29, TPM: 133.153656
Transcript ID: CHS.21078.12, TPM: 44.317047
Transcript ID: CHS.22681.2, TPM: 0.0
Transcript ID: CHS.21053.2, TPM: 2.944674
Transcript ID: CHS.21053.1, TPM: 870.59906
Transcript ID: MSTRG.197.9, TPM: 1460.085693
Transcript ID: CHS.23589.13, TPM: 1.330323
Transcript ID: CHS.173292.1, TPM: 0.0
Transcript ID: CHS.22922.8, TPM: 3474.56543
Transcript ID: MSTRG.733.13, TPM: 18.849691
Transcript ID: MSTRG.733.11, TPM: 186.920853
Transcript ID: MSTRG.733.10, TPM: 102.868324
Transcript ID: MSTRG.114.1, TPM: 29.375547
Transcript ID: CHS.22922.6, TPM: 1821.450195
Transcript ID: CHS.22922.4, TPM: 64.915123
Transcript ID: CHS.21959.1, TPM: 22.485462
Transcript ID: MSTRG.1305.3, TPM: 1287.057007
Transcript ID: CHS.23823.1, TPM: 0.0
Transcript ID: CHS.23823.2, TPM: 0.0
Transcript ID: CHS.173545.1, TPM: 16.256989
Transcript ID: CHS.142829.4, TPM: 15.679573
Transcript ID: CHS.173545.2, TPM: 7.071276
Transcript ID: CHS.22414.4, TPM: 11.401605
Transcript ID: CHS.22414.5, TPM: 19.024805
Transcript ID: CHS.22414.6, TPM: 0.311754
Transcript ID: MSTRG.1679.5, TPM: 176.588226
Transcript ID: CHS.128988.1, TPM: 0.0
Transcript ID: CHS.21739.43, TPM: 0.0
Transcript ID: CHS.20930.3, TPM: 51.287426
Transcript ID: CHS.21739.41, TPM: 200.922287
Transcript ID: CHS.20930.5, TPM: 226.768845
Transcript ID: CHS.20930.4, TPM: 112.139351
Transcript ID: CHS.21739.44, TPM: 0.0
Transcript ID: CHS.21739.45, TPM: 0.0
Transcript ID: MSTRG.1330.5, TPM: 79.603706
Transcript ID: MSTRG.1102.10, TPM: 452.174377
Transcript ID: CHS.163715.1, TPM: 0.0
Transcript ID: CHS.23905.6, TPM: 0.0
Transcript ID: CHS.21247.17, TPM: 3.439108
Transcript ID: CHS.22024.1, TPM: 581.706848
Transcript ID: MSTRG.872.11, TPM: 96.548096
Transcript ID: MSTRG.872.10, TPM: 20.003405
Transcript ID: CHS.158588.1, TPM: 53.424911
Transcript ID: MSTRG.872.12, TPM: 159.871674
Transcript ID: CHS.158783.1, TPM: 5.372828
Transcript ID: MSTRG.1665.8, TPM: 56.388126
Transcript ID: CHS.22302.18, TPM: 0.631167
Transcript ID: MSTRG.1665.1, TPM: 268.45401
Transcript ID: CHS.22302.15, TPM: 0.0
Transcript ID: MSTRG.1665.2, TPM: 33.77113
Transcript ID: MSTRG.1665.5, TPM: 248.231369
Transcript ID: MSTRG.1665.7, TPM: 240.047302
Transcript ID: CHS.22302.13, TPM: 0.0
Transcript ID: CHS.21909.25, TPM: 3.948341
Transcript ID: CHS.23398.25, TPM: 33.462372
Transcript ID: CHS.173444.1, TPM: 0.0
Transcript ID: CHS.23398.21, TPM: 10.969479
Transcript ID: CHS.23398.20, TPM: 29.472719
Transcript ID: CHS.173188.2, TPM: 2.424964
Transcript ID: MSTRG.987.4, TPM: 68.29007
Transcript ID: MSTRG.987.5, TPM: 122.747879
Transcript ID: MSTRG.987.6, TPM: 61.844643
Transcript ID: CHS.23848.3, TPM: 0.0
Transcript ID: CHS.158435.1, TPM: 0.0
Transcript ID: CHS.173188.3, TPM: 2.139461
Transcript ID: CHS.22285.30, TPM: 1.87558
Transcript ID: CHS.22285.31, TPM: 0.0
Transcript ID: CHS.23586.33, TPM: 170.784607
Transcript ID: CHS.22387.3, TPM: 85.421082
Transcript ID: MSTRG.1243.1, TPM: 90.38662
Transcript ID: CHS.22387.6, TPM: 278.640747
Transcript ID: CHS.22387.5, TPM: 569.339172
Transcript ID: CHS.22387.4, TPM: 135.566772
Transcript ID: CHS.21809.26, TPM: 0.0
Transcript ID: CHS.21809.27, TPM: 2.52066
Transcript ID: CHS.21809.25, TPM: 22.684683
Transcript ID: CHS.21809.29, TPM: 36.214417
Transcript ID: MSTRG.1528.18, TPM: 92.676605
Transcript ID: CHS.128783.1, TPM: 7.18769
Transcript ID: CHS.23128.2, TPM: 24.159067
Transcript ID: CHS.23565.3, TPM: 190.754089
Transcript ID: CHS.23897.6, TPM: 0.0
Transcript ID: CHS.21395.1, TPM: 0.0
Transcript ID: CHS.23551.1, TPM: 2169.045654
Transcript ID: CHS.21704.6, TPM: 172.710754
Transcript ID: CHS.21908.21, TPM: 19.616013
Transcript ID: CHS.173307.1, TPM: 0.0
Transcript ID: CHS.23261.64, TPM: 138.026215
Transcript ID: CHS.23261.65, TPM: 119.356285
Transcript ID: CHS.22780.6, TPM: 0.0
Transcript ID: CHS.22780.8, TPM: 618.320007
Transcript ID: MSTRG.1099.8, TPM: 105.152519
Transcript ID: CHS.23541.4, TPM: 19722.535156
Transcript ID: MSTRG.1099.9, TPM: 43.724548
Transcript ID: CHS.23541.2, TPM: 0.0
Transcript ID: CHS.23541.3, TPM: 64376.265625
Transcript ID: CHS.21102.1, TPM: 0.0
Transcript ID: CHS.158417.1, TPM: 0.0
Transcript ID: CHS.21080.12, TPM: 11.475858
Transcript ID: MSTRG.1196.1, TPM: 266.973053
Transcript ID: MSTRG.1196.2, TPM: 195.166672
Transcript ID: MSTRG.1196.3, TPM: 246.087433
Transcript ID: MSTRG.1196.7, TPM: 246.941513
Transcript ID: CHS.23847.1, TPM: 0.0
Transcript ID: CHS.173192.1, TPM: 0.0
Transcript ID: CHS.173323.1, TPM: 0.0
Transcript ID: MSTRG.1312.1, TPM: 52.038548
Transcript ID: CHS.128908.1, TPM: 0.0
Transcript ID: CHS.22342.26, TPM: 0.0
Transcript ID: CHS.22342.28, TPM: 2.9e-05
Transcript ID: CHS.22677.39, TPM: 0.025709
Transcript ID: MSTRG.374.1, TPM: 20.320686
Transcript ID: CHS.23668.1, TPM: 0.0
Transcript ID: CHS.22335.25, TPM: 4.766138
Transcript ID: CHS.158407.1, TPM: 19.748827
Transcript ID: MSTRG.209.3, TPM: 215.321411
Transcript ID: MSTRG.209.2, TPM: 559.046631
Transcript ID: CHS.21410.34, TPM: 8.24922
Transcript ID: CHS.166121.1, TPM: 0.0
Transcript ID: CHS.20985.1, TPM: 0.0
Transcript ID: CHS.21434.26, TPM: 84.167564
Transcript ID: CHS.21434.27, TPM: 26.161764
Transcript ID: CHS.21434.24, TPM: 73.336685
Transcript ID: CHS.21434.25, TPM: 82.567177
Transcript ID: CHS.21434.22, TPM: 0.0
Transcript ID: CHS.21434.23, TPM: 41.632603
Transcript ID: CHS.21434.20, TPM: 1056.956055
Transcript ID: CHS.21434.21, TPM: 0.0
Transcript ID: CHS.21434.28, TPM: 25.267075
Transcript ID: CHS.21434.29, TPM: 40.130196
Transcript ID: CHS.143737.1, TPM: 0.0
Transcript ID: CHS.21986.20, TPM: 91.909042
Transcript ID: CHS.23795.7, TPM: 0.0
Transcript ID: CHS.22244.15, TPM: 71.480247
Transcript ID: CHS.128932.1, TPM: 0.0
Transcript ID: CHS.23795.2, TPM: 0.0
Transcript ID: MSTRG.1265.4, TPM: 258.037659
Transcript ID: MSTRG.1265.3, TPM: 64.014854
Transcript ID: MSTRG.1265.2, TPM: 188.893768
Transcript ID: CHS.175728.1, TPM: 0.0
Transcript ID: CHS.173210.1, TPM: 18.427671
Transcript ID: CHS.22396.33, TPM: 1015.33075
Transcript ID: CHS.22396.32, TPM: 255.097198
Transcript ID: CHS.22501.51, TPM: 0.0
Transcript ID: CHS.21904.25, TPM: 0.0
Transcript ID: CHS.21904.22, TPM: 4.895836
Transcript ID: CHS.22501.56, TPM: 10.031489
Transcript ID: CHS.21904.20, TPM: 1.725414
Transcript ID: CHS.21904.21, TPM: 0.0
Transcript ID: CHS.22242.19, TPM: 0.0
Transcript ID: CHS.23589.5, TPM: 54.580318
Transcript ID: CHS.22526.6, TPM: 0.0
Transcript ID: CHS.22852.19, TPM: 0.0
Transcript ID: CHS.22526.5, TPM: 243.727112
Transcript ID: CHS.22852.14, TPM: 0.0
Transcript ID: CHS.22852.16, TPM: 44.454159
Transcript ID: CHS.22852.17, TPM: 110.384003
Transcript ID: CHS.22852.10, TPM: 109.592293
Transcript ID: CHS.22852.11, TPM: 166.687698
Transcript ID: MSTRG.1510.1, TPM: 76.334244
Transcript ID: CHS.23200.4, TPM: 30.513708
Transcript ID: MSTRG.1281.2, TPM: 74.56221
Transcript ID: CHS.21170.2, TPM: 465.247528
Transcript ID: CHS.173278.1, TPM: 39.151249
Transcript ID: CHS.23200.8, TPM: 0.0
Transcript ID: CHS.22588.1, TPM: 0.0
Transcript ID: CHS.158399.1, TPM: 7.366708
Transcript ID: CHS.21902.11, TPM: 3.207768
Transcript ID: CHS.22414.28, TPM: 12.633394
Transcript ID: MSTRG.32.8, TPM: 130.977615
Transcript ID: CHS.21000.6, TPM: 23.519411
Transcript ID: CHS.21000.7, TPM: 0.0
Transcript ID: CHS.21000.4, TPM: 0.0
Transcript ID: MSTRG.32.5, TPM: 677.984741
Transcript ID: CHS.21000.3, TPM: 0.0
Transcript ID: CHS.22179.1, TPM: 0.0
Transcript ID: CHS.23009.2, TPM: 9.323365
Transcript ID: CHS.23598.21, TPM: 8.786944
Transcript ID: CHS.23598.20, TPM: 0.0
Transcript ID: CHS.23287.11, TPM: 94.726891
Transcript ID: CHS.23287.10, TPM: 344.392242
Transcript ID: CHS.23287.13, TPM: 23.704451
Transcript ID: CHS.158800.1, TPM: 0.0
Transcript ID: CHS.21309.8, TPM: 903.734558
Transcript ID: CHS.22708.1, TPM: 168.092636
Transcript ID: CHS.22708.2, TPM: 1449.113403
Transcript ID: CHS.21309.5, TPM: 100.684486
Transcript ID: CHS.21309.6, TPM: 1009.894287
Transcript ID: CHS.23069.2, TPM: 0.0
Transcript ID: CHS.23069.1, TPM: 0.0
Transcript ID: CHS.22240.13, TPM: 264.597931
Transcript ID: CHS.22772.1, TPM: 0.0
Transcript ID: CHS.173524.1, TPM: 0.0
Transcript ID: CHS.134459.1, TPM: 3.828374
Transcript ID: CHS.23563.9, TPM: 3383.810547
Transcript ID: CHS.128875.1, TPM: 15.137962
Transcript ID: CHS.158221.1, TPM: 0.0
Transcript ID: CHS.22211.3, TPM: 0.0
Transcript ID: CHS.22211.2, TPM: 0.0
Transcript ID: MSTRG.85.10, TPM: 230.332535
Transcript ID: MSTRG.85.11, TPM: 75.446815
Transcript ID: MSTRG.85.14, TPM: 29.849659
Transcript ID: CHS.23300.3, TPM: 745.371399
Transcript ID: CHS.23300.2, TPM: 1141.252197
Transcript ID: CHS.23300.1, TPM: 11.444759
Transcript ID: CHS.23300.7, TPM: 4.412955
Transcript ID: CHS.23300.6, TPM: 89.224205
Transcript ID: CHS.23300.5, TPM: 413.272095
Transcript ID: CHS.23300.4, TPM: 452.235077
Transcript ID: CHS.22101.26, TPM: 200.005447
Transcript ID: CHS.22101.25, TPM: 233.221954
Transcript ID: CHS.23075.4, TPM: 0.0
Transcript ID: CHS.23083.1, TPM: 2.252272
Transcript ID: CHS.23037.9, TPM: 32.089424
Transcript ID: CHS.23075.3, TPM: 0.0
Transcript ID: CHS.60394.1, TPM: 0.0
Transcript ID: CHS.23075.9, TPM: 0.0
Transcript ID: CHS.165403.1, TPM: 3.546087
Transcript ID: CHS.21038.7, TPM: 0.0
Transcript ID: CHS.21038.6, TPM: 0.0
Transcript ID: CHS.21038.5, TPM: 0.0
Transcript ID: CHS.21038.2, TPM: 0.0
Transcript ID: CHS.21038.1, TPM: 2.306219
Transcript ID: CHS.22686.2, TPM: 903.796021
Transcript ID: CHS.165935.1, TPM: 9.5533
Transcript ID: CHS.21747.4, TPM: 867.624817
Transcript ID: CHS.22814.1, TPM: 445.075531
Transcript ID: CHS.22814.2, TPM: 247.870392
Transcript ID: CHS.21769.10, TPM: 0.0
Transcript ID: CHS.22814.6, TPM: 56.796257
Transcript ID: CHS.21317.5, TPM: 0.0
Transcript ID: CHS.21317.6, TPM: 0.0
Transcript ID: CHS.173204.1, TPM: 0.0
Transcript ID: CHS.23419.9, TPM: 0.0
Transcript ID: MSTRG.923.10, TPM: 32.806492
Transcript ID: CHS.21047.1, TPM: 0.0
Transcript ID: CHS.173385.3, TPM: 0.0
Transcript ID: CHS.173385.2, TPM: 0.0
Transcript ID: CHS.21737.11, TPM: 67.87336
Transcript ID: CHS.22240.1, TPM: 8.378717
Transcript ID: CHS.23419.5, TPM: 0.0
Transcript ID: CHS.173518.2, TPM: 0.0
Transcript ID: CHS.173518.1, TPM: 0.0
Transcript ID: CHS.158184.1, TPM: 8.596186
Transcript ID: CHS.142890.1, TPM: 23.649601
Transcript ID: CHS.23486.7, TPM: 0.282951
Transcript ID: CHS.22384.30, TPM: 8.408688
Transcript ID: CHS.21574.46, TPM: 20.918879
Transcript ID: CHS.22384.32, TPM: 21.172602
Transcript ID: CHS.22384.33, TPM: 5.714478
Transcript ID: CHS.21574.43, TPM: 1.052081
Transcript ID: CHS.21574.42, TPM: 0.0
Transcript ID: CHS.21574.41, TPM: 1.014256
Transcript ID: CHS.22283.13, TPM: 277.019287
Transcript ID: CHS.21130.17, TPM: 0.073995
Transcript ID: CHS.142901.3, TPM: 18.665432
Transcript ID: CHS.23185.1, TPM: 0.0
Transcript ID: CHS.22287.4, TPM: 35.016678
Transcript ID: CHS.22287.2, TPM: 22.866877
Transcript ID: CHS.22287.3, TPM: 0.0
Transcript ID: CHS.21508.31, TPM: 0.0
Transcript ID: CHS.21307.1, TPM: 5.338821
Transcript ID: CHS.21540.18, TPM: 57.568943
Transcript ID: CHS.21540.16, TPM: 1.704834
Transcript ID: CHS.173546.1, TPM: 26.068438
Transcript ID: CHS.21540.13, TPM: 70.160645
Transcript ID: CHS.21540.12, TPM: 78.332092
Transcript ID: CHS.21540.11, TPM: 345.039734
Transcript ID: CHS.22532.9, TPM: 179.801193
Transcript ID: CHS.23354.3, TPM: 0.0
Transcript ID: CHS.23354.5, TPM: 0.0
Transcript ID: CHS.23354.9, TPM: 0.0
Transcript ID: CHS.20889.64, TPM: 5.19004
Transcript ID: CHS.20889.63, TPM: 11.720295
Transcript ID: CHS.20889.62, TPM: 8.185508
Transcript ID: CHS.20889.61, TPM: 57.12035
Transcript ID: CHS.20889.60, TPM: 0.0
Transcript ID: CHS.22913.1, TPM: 0.0
Transcript ID: CHS.163755.1, TPM: 0.0
Transcript ID: MSTRG.1473.8, TPM: 104.896347
Transcript ID: MSTRG.1473.9, TPM: 126.512878
Transcript ID: CHS.23593.72, TPM: 29.264477
Transcript ID: CHS.23593.71, TPM: 0.0
Transcript ID: CHS.23593.70, TPM: 0.0
Transcript ID: MSTRG.792.4, TPM: 30.513832
Transcript ID: CHS.21488.16, TPM: 46.542229
Transcript ID: MSTRG.1473.1, TPM: 474.033691
Transcript ID: CHS.21488.10, TPM: 322.300079
Transcript ID: MSTRG.1473.7, TPM: 139.881714
Transcript ID: MSTRG.792.3, TPM: 51.591137
Transcript ID: CHS.21426.36, TPM: 72.26017
Transcript ID: MSTRG.341.8, TPM: 33.977131
Transcript ID: MSTRG.341.9, TPM: 98.2192
Transcript ID: MSTRG.1581.21, TPM: 77.471428
Transcript ID: CHS.21657.91, TPM: 0.0
Transcript ID: MSTRG.833.1, TPM: 456.649841
Transcript ID: MSTRG.341.2, TPM: 139.792252
Transcript ID: CHS.173249.1, TPM: 0.0
Transcript ID: CHS.22903.2, TPM: 0.0
Transcript ID: CHS.21735.15, TPM: 130.552139
Transcript ID: CHS.21735.14, TPM: 3.297909
Transcript ID: CHS.21735.17, TPM: 102.638939
Transcript ID: CHS.22352.2, TPM: 4.979177
Transcript ID: CHS.21735.11, TPM: 221.496536
Transcript ID: CHS.23947.4, TPM: 0.0
Transcript ID: CHS.23947.5, TPM: 0.0
Transcript ID: CHS.23947.2, TPM: 0.0
Transcript ID: MSTRG.509.1, TPM: 20.886103
Transcript ID: CHS.173560.2, TPM: 0.0
Transcript ID: CHS.22546.17, TPM: 41.945812
Transcript ID: CHS.22503.3, TPM: 129.926697
Transcript ID: CHS.173560.1, TPM: 0.0
Transcript ID: CHS.22503.5, TPM: 271.555328
Transcript ID: CHS.22503.4, TPM: 256.174774
Transcript ID: CHS.22503.6, TPM: 114.292809
Transcript ID: CHS.21887.4, TPM: 0.0
Transcript ID: CHS.21425.5, TPM: 183.197815
Transcript ID: CHS.21425.4, TPM: 14.531267
Transcript ID: CHS.21887.3, TPM: 0.0
Transcript ID: MSTRG.805.6, TPM: 27.955551
Transcript ID: CHS.142860.1, TPM: 1.245453
Transcript ID: CHS.22539.32, TPM: 21.424011
Transcript ID: CHS.22539.33, TPM: 35.113216
Transcript ID: CHS.22424.19, TPM: 0.0
Transcript ID: CHS.22424.18, TPM: 2.428427
Transcript ID: MSTRG.1232.1, TPM: 10.742548
Transcript ID: CHS.21634.1, TPM: 0.0
Transcript ID: CHS.22539.38, TPM: 0.0
Transcript ID: CHS.21638.1, TPM: 0.0
Transcript ID: MSTRG.1083.10, TPM: 84.181297
Transcript ID: CHS.22398.3, TPM: 6512.741699
Transcript ID: CHS.21722.1, TPM: 6.556666
Transcript ID: CHS.21248.3, TPM: 43.148178
Transcript ID: CHS.60380.1, TPM: 10.166396
Transcript ID: CHS.21373.6, TPM: 5.905597
Transcript ID: CHS.21373.5, TPM: 3.749657
Transcript ID: CHS.173516.1, TPM: 0.0
Transcript ID: CHS.21373.2, TPM: 2.651558
Transcript ID: CHS.21373.1, TPM: 0.0
Transcript ID: CHS.21501.5, TPM: 187.793274
Transcript ID: CHS.22513.1, TPM: 29.263018
Transcript ID: CHS.142938.1, TPM: 5.823826
Transcript ID: CHS.173304.1, TPM: 0.0
Transcript ID: CHS.23925.2, TPM: 0.0
Transcript ID: MSTRG.168.10, TPM: 1.861346
Transcript ID: CHS.21735.26, TPM: 6.831466
Transcript ID: CHS.23643.1, TPM: 0.0
Transcript ID: CHS.23643.3, TPM: 0.0
Transcript ID: CHS.21735.27, TPM: 142.720306
Transcript ID: CHS.20878.22, TPM: 0.0
Transcript ID: MSTRG.829.2, TPM: 15.885197
Transcript ID: CHS.23742.1, TPM: 0.0
Transcript ID: MSTRG.708.5, TPM: 66.299965
Transcript ID: MSTRG.708.4, TPM: 42.645645
Transcript ID: MSTRG.256.7, TPM: 64.255386
Transcript ID: CHS.21735.23, TPM: 948.010864
Transcript ID: CHS.22995.3, TPM: 318.308044
Transcript ID: CHS.173412.2, TPM: 0.0
Transcript ID: CHS.22916.8, TPM: 1.184327
Transcript ID: CHS.23174.2, TPM: 5021.19873
Transcript ID: CHS.23378.11, TPM: 0.0
Transcript ID: CHS.23174.3, TPM: 632.795593
Transcript ID: CHS.158306.1, TPM: 3.811143
Transcript ID: CHS.23219.18, TPM: 8.914367
Transcript ID: MSTRG.1371.9, TPM: 66.03788
Transcript ID: CHS.23806.1, TPM: 0.0
Transcript ID: MSTRG.1692.16, TPM: 89.309753
Transcript ID: MSTRG.1692.15, TPM: 71.803993
Transcript ID: CHS.22975.21, TPM: 48.188744
Transcript ID: CHS.142818.1, TPM: 0.0
Transcript ID: CHS.22975.20, TPM: 151.017548
Transcript ID: CHS.69899.1, TPM: 0.0
Transcript ID: MSTRG.373.1, TPM: 17.128769
Transcript ID: CHS.23171.14, TPM: 0.0
Transcript ID: CHS.23812.5, TPM: 0.0
Transcript ID: CHS.21739.20, TPM: 0.0
Transcript ID: CHS.23219.12, TPM: 42.90229
Transcript ID: CHS.21739.22, TPM: 0.0
Transcript ID: CHS.173520.1, TPM: 0.0
Transcript ID: CHS.21739.24, TPM: 2.339267
Transcript ID: CHS.23812.7, TPM: 0.0
Transcript ID: CHS.23219.13, TPM: 524.627075
Transcript ID: CHS.22360.7, TPM: 3.268673
Transcript ID: CHS.21434.8, TPM: 35.640182
Transcript ID: CHS.21591.7, TPM: 2.740157
Transcript ID: CHS.21438.3, TPM: 1.76799
Transcript ID: CHS.23177.12, TPM: 7.464918
Transcript ID: CHS.23177.10, TPM: 0.0
Transcript ID: CHS.22577.1, TPM: 0.0
Transcript ID: CHS.22577.2, TPM: 0.0
Transcript ID: CHS.22071.3, TPM: 135.494141
Transcript ID: CHS.22071.2, TPM: 24.136003
Transcript ID: CHS.22071.1, TPM: 448.763489
Transcript ID: CHS.23219.16, TPM: 30.517305
Transcript ID: CHS.175732.1, TPM: 0.0
Transcript ID: CHS.23862.1, TPM: 0.0
Transcript ID: CHS.23862.2, TPM: 0.0
Transcript ID: CHS.23862.3, TPM: 0.0
Transcript ID: CHS.22801.19, TPM: 0.0
Transcript ID: CHS.173401.1, TPM: 11.314946
Transcript ID: CHS.23368.2, TPM: 0.0
Transcript ID: CHS.23219.17, TPM: 24.697767
Transcript ID: CHS.23109.5, TPM: 0.0
Transcript ID: CHS.23051.20, TPM: 110.555313
Transcript ID: MSTRG.1163.1, TPM: 133.725967
Transcript ID: CHS.173433.1, TPM: 5.177715
Transcript ID: CHS.23051.23, TPM: 47.914146
Transcript ID: CHS.22604.5, TPM: 0.0
Transcript ID: CHS.22604.4, TPM: 0.0
Transcript ID: CHS.21644.5, TPM: 109.893951
Transcript ID: CHS.21644.6, TPM: 21.58182
Transcript ID: CHS.22604.2, TPM: 3.540839
Transcript ID: CHS.21644.8, TPM: 982.57489
Transcript ID: CHS.21644.9, TPM: 137.335358
Transcript ID: CHS.20977.5, TPM: 641.729492
Transcript ID: CHS.20977.2, TPM: 4.644904
Transcript ID: CHS.23573.10, TPM: 394.382477
Transcript ID: CHS.22059.4, TPM: 102.039833
Transcript ID: CHS.22285.14, TPM: 78.52285
Transcript ID: CHS.23051.26, TPM: 310.18689
Transcript ID: CHS.22059.1, TPM: 23.973406
Transcript ID: CHS.22059.3, TPM: 40.946365
Transcript ID: CHS.22059.2, TPM: 113.53054
Transcript ID: CHS.22164.1, TPM: 0.0
Transcript ID: CHS.21809.41, TPM: 16.394915
Transcript ID: CHS.134205.1, TPM: 7.479431
Transcript ID: CHS.21809.44, TPM: 30.76824
Transcript ID: CHS.23427.5, TPM: 24.910782
Transcript ID: CHS.22045.1, TPM: 0.0
Transcript ID: MSTRG.1506.3, TPM: 183.879105
Transcript ID: MSTRG.1506.2, TPM: 205.780502
Transcript ID: MSTRG.1506.4, TPM: 98.65213
Transcript ID: CHS.23637.4, TPM: 14.766402
Transcript ID: CHS.21496.6, TPM: 1876.572021
Transcript ID: CHS.21854.3, TPM: 0.0
Transcript ID: CHS.21854.2, TPM: 0.0
Transcript ID: CHS.173231.2, TPM: 0.0
Transcript ID: CHS.173231.1, TPM: 0.0
Transcript ID: CHS.22422.10, TPM: 10.165943
Transcript ID: CHS.22422.17, TPM: 3.903584
Transcript ID: CHS.22422.16, TPM: 3.657818
Transcript ID: CHS.128768.1, TPM: 1.203697
Transcript ID: MSTRG.629.2, TPM: 70.73056
Transcript ID: CHS.22654.4, TPM: 0.0
Transcript ID: CHS.23032.3, TPM: 4.194273
Transcript ID: CHS.23032.7, TPM: 4.573517
Transcript ID: CHS.20942.3, TPM: 1037.185669
Transcript ID: CHS.20942.7, TPM: 81.14016
Transcript ID: CHS.175719.1, TPM: 0.0
Transcript ID: CHS.21822.8, TPM: 5308.990723
Transcript ID: CHS.21110.1, TPM: 0.0
Transcript ID: MSTRG.1713.3, TPM: 127.646263
Transcript ID: MSTRG.1713.2, TPM: 119.671913
Transcript ID: CHS.21822.2, TPM: 6500.083008
Transcript ID: CHS.22365.1, TPM: 114.999359
Transcript ID: MSTRG.1713.4, TPM: 16.53933
Transcript ID: CHS.21009.20, TPM: 5.577403
Transcript ID: CHS.22540.18, TPM: 489.976318
Transcript ID: CHS.22540.19, TPM: 875.73114
Transcript ID: CHS.175911.1, TPM: 0.0
Transcript ID: MSTRG.65.4, TPM: 58.43187
Transcript ID: MSTRG.65.5, TPM: 76.344315
Transcript ID: MSTRG.65.3, TPM: 99.201935
Transcript ID: CHS.23237.6, TPM: 132.958755
Transcript ID: CHS.128876.1, TPM: 0.0
Transcript ID: CHS.23267.7, TPM: 0.0
Transcript ID: CHS.23577.34, TPM: 0.0
Transcript ID: CHS.175917.1, TPM: 0.0
Transcript ID: CHS.22927.17, TPM: 0.0
Transcript ID: CHS.21081.17, TPM: 759.886841
Transcript ID: CHS.22927.18, TPM: 7.122061
Transcript ID: CHS.23447.24, TPM: 0.0
Transcript ID: CHS.165400.1, TPM: 0.0
Transcript ID: CHS.23447.23, TPM: 0.0
Transcript ID: CHS.23447.20, TPM: 0.0
Transcript ID: CHS.22492.9, TPM: 137.412735
Transcript ID: CHS.173245.1, TPM: 0.0
Transcript ID: CHS.22492.2, TPM: 83.463272
